"Identification de la station","Nom de la station","Province/Territoire","Bassin","Latitude","Longitude","Agence d'exploitation","Calendrier d'opération","Mois de début","Mois de fin","Status"
"02RD002","MISTASSIBI (RIVIERE)","QC","02","48.89944","-72.21167","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02RD003","MISTASSINI (RIVIERE) EN AMONT DE LA RIVIERE MISTASSIBI","QC","02","48.88778","-72.26361","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02RD006","TICOUAPE (RIVIERE)","QC","02","48.85500","-72.49472","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02RD007","MISTASSIBI (RIVIÈRE) EN AMONT DE LA CHUTE BOUCHARD","QC","02","48.94250","-72.17260","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02RE001","MISTASSINI (RIVIERE) EN AMONT DE LA RIVIERE SAMAQUA","QC","02","49.31889","-72.63806","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02RE002","MISTASSINI (RIVIERE) PRES DE LA RIVIERE SAMAQUA","QC","02","49.16889","-72.56889","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02RE003","OUASIEMSCA (RIVIERE) EN AVAL DE LA RIVIERE MICOSAS","QC","02","49.10250","-72.73250","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02RE004","OUASIEMSCA (RIVIERE)","QC","02","49.00056","-72.50472","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02RE006","JIM (LAC A)","QC","02","48.98333","-72.74222","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02RF001","ASHUAPMUSHUAN (RIVIERE) À LA TÊTE DE LA CHUTE AUX SAUMONS","QC","02","48.68639","-72.48806","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"02RF002","ASHUAPMUSHUAN (RIVIERE) EN AVAL DE LA RIVIERE DU CHEF","QC","02","49.27639","-73.35667","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02RF006","CHAMOUCHOUANE (RIVIERE) EN AVAL DU PONT DE LA ROUTE NO 167","QC","02","49.25667","-73.70833","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02RF009","SAUMONS (RIVIERE AUX) PRES DE L'EMBOUCHURE","QC","02","48.68361","-72.51389","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02RF010","ROUGE (RIVIÈRE) EN AMONT DU PONCEAU SUR LA ROUTE 373","QC","02","48.80390","-72.49200","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"02RG002","SAINT-JEAN (LAC) PRES DE SAINT-HENRI-DETAILLON","QC","02","48.65556","-71.85000","LA COMPAGNIE ALUMINIUM DU CANADA","Continu",,,"Fermée"
"02RG003","SAINT-JEAN (LAC) A SAINT-GEDEON","QC","02","48.53889","-71.78056","LA COMPAGNIE ALUMINIUM DU CANADA","Continu",,,"Fermée"
"02RG005","METABETCHOUANE (RIVIERE) EN AMONT DE LA CENTRALE S.R.P.C.","QC","02","48.37500","-71.99361","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02RG006","METABETCHOUANE (RIVIERE) A LA CENTRALE S.R.P.C.","QC","02","48.37556","-71.97944","COMPAGNIE DE PAPIERS SAINT-RAYMOND","Continu",,,"Fermée"
"02RG007","OUIATCHOUANE (RIVIERE) AU RESERVOIR DES COMMISSAIRES","QC","02","48.20167","-72.24306","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02RG008","OUIATCHOUANE (RIVIERE) EN AVAL DU BARRAGE DE LAC DES COMMISSAIRES","QC","02","48.20611","-72.23889","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02RG009","BOUCHETTE (LAC)","QC","02","48.26222","-72.19444","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02RG010","SAINT-JEAN (LAC) A ROBERVAL","QC","02","48.52611","-72.22139","LA COMPAGNIE ALUMINIUM DU CANADA","Continu",,,"Fermée"
"02RG011","COUCHEPAGANICHE (RIVIERE) PRES DE SON EMBOUCHURE","QC","02","48.41306","-71.84528","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"02RG012","OUIATCHOUANICHE (RIVIERE)","QC","02","48.53556","-72.26944","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"02RG013","SAINT-JEAN (LAC) A LA POINTE SCOTT","QC","02","48.52611","-72.22972","LA COMPAGNIE ALUMINIUM DU CANADA","Continu",,,"Fermée"
"02RG014","BEAU PORTAGE (LAC DU)","QC","02","48.36806","-71.57361","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02RG015","LOUIS (LAC)","QC","02","48.36222","-71.57722","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02RG016","ROND (LAC)","QC","02","48.36583","-71.57722","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02RG018","BELLE RIVIERE (RIVIERE LE) PRES D'HEBERTVILLE","QC","02","48.43889","-71.73694","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"02RG019","OUIQUI (LAC)","QC","02","48.36306","-71.56167","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02RG020","SAINT-JEAN (LAC) À ROBERVAL (PRÈS DU CENTRE AQUATIQUE)","QC","02","48.52778","-72.22306","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"02RH001","SAGUENAY (RIVIERE) A LA CENTRALE D'ISLE MALIGNE","QC","02","48.57722","-71.63528","LA COMPAGNIE ALUMINIUM DU CANADA","Continu",,,"Fermée"
"02RH002","CHICOUTIMI (RIVIERE) AU RESERVOIR KENOGAMI","QC","02","48.30972","-71.21222","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02RH003","SHIPSHAW (RIVIERE) A LA CENTRALE DE MURDOCK-WILSON","QC","02","48.47361","-71.23722","LA COMPAGNIE PRICE LIMITEE","Continu",,,"Fermée"
"02RH004","SHIPSHAW (RIVIERE) AU RESERVOIR ONATCHIWAY","QC","02","48.89028","-71.03889","LA COMPAGNIE PRICE LIMITEE","Continu",,,"Fermée"
"02RH005","SHIPSHAW (RIVIERE) AU RESERVOIR PIPMUACAN","QC","02","49.33000","-70.97833","LA COMPAGNIE PRICE LIMITEE","Continu",,,"Fermée"
"02RH006","SHIPSHAW (RIVIERE) A LA CENTRALE DE LA MOTHE","QC","02","48.69861","-71.21278","LA COMPAGNIE PRICE LIMITEE","Continu",,,"Fermée"
"02RH008","CHICOUTIMI (RIVIERE) A LA CENTRALE DE LA CIE PRICE","QC","02","48.42639","-71.07694","LA COMPAGNIE PRICE LIMITEE","Continu",,,"Fermée"
"02RH011","SHIPSHAW (RIVIERE) A LA CENTRALE DE LA CHUTE AUX GALETS","QC","02","48.65139","-71.20333","LA COMPAGNIE PRICE LIMITEE","Continu",,,"Fermée"
"02RH012","SHIPSHAW (RIVIERE) A LA CENTRALE DE BROCHET","QC","02","48.65778","-71.17111","LA COMPAGNIE PRICE LIMITEE","Continu",,,"Fermée"
"02RH014","SABLES (RIVIERE AUX) AU RESERVOIR KENOGAMI","QC","02","48.36028","-71.27694","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02RH015","CHICOUTIMI (RIVIERE) EN AVAL DU BARRAGE PORTAGE DES ROCHES","QC","02","48.30417","-71.19444","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02RH017","SAGUENAY (RIVIERE) A LA CENTRALE DE LA CHUTE A CARON","QC","02","48.45056","-71.25417","LA COMPAGNIE ALUMINIUM DU CANADA","Continu",,,"Fermée"
"02RH018","SAGUENAY (RIVIERE) EN AVAL DE LA CHUTE A CARON","QC","02","48.45056","-71.25417","LA COMPAGNIE ALUMINIUM DU CANADA","Continu",,,"Fermée"
"02RH019","SAGUENAY (RIVIERE) A LA CENTRALE DE SHIPSHAW","QC","02","47.55222","-71.21556","LA COMPAGNIE ALUMINIUM DU CANADA","Continu",,,"Fermée"
"02RH020","SAGUENAY (RIVIERE) EN AVAL DE LA CENTRALE DE SHIPSHAW","QC","02","47.55222","-71.21556","LA COMPAGNIE ALUMINIUM DU CANADA","Continu",,,"Fermée"
"02RH023","CHICOUTIMI (RIVIERE) ET RIVIERE AUX SABLES AUX SORTIES DU RES KENOGAMI","QC","02","48.30972","-71.21222","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02RH027","PIKAUBA (RIVIERE) EN AMONT DE LA RIVIERE APICA","QC","02","47.94111","-71.38194","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02RH028","CREEK OUTLET","QC","02","48.35472","-71.25278","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02RH029","SABLES (RIVIERE AUX) AU BARRAGE PIBRAC","QC","02","48.37111","-71.28389","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02RH034","ECORCES (RIVIERE AUX)-2","QC","02","48.18222","-71.64528","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02RH035","ÉCORCES (RIVIERE AUX) EN AMONT DU PONT-ROUTE 169","QC","02","48.18222","-71.64528","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"02RH045","VALIN (RIVIERE) À 3,5 KM DE L'EMBOUCHURE","QC","02","48.48889","-70.97417","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"02RH046","SAINTE-MARGUERITE NORD-EST(RIVIERE) PRES DE LA RIV. STE.MARGUERITE-2","QC","02","48.27167","-69.85778","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02RH047","SAINTE-MARGUERITE NORD-EST(RIVIERE) PRES DE LA RIV. STE.MARGUERITE-1","QC","02","48.26722","-69.90778","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02RH048","HA HA (RIVIERE)","QC","02","48.27472","-70.86778","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02RH049","PETIT SAGUENAY (RIVIERE)","QC","02","48.18611","-70.05056","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02RH052","VASES (RIVIERE DES)","QC","02","48.48111","-71.19056","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02RH053","PETIT BRAS (RIVIERE LE) PRES DE LA RIVIERE DE VASES-1","QC","02","48.48250","-71.21528","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02RH054","PETIT BRAS (RIVIERE LE) PRES DE LA RIVIERE DES VASES-2","QC","02","48.48194","-71.21222","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02RH056","MARS (RIVIERE A)","QC","02","48.33083","-70.90556","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"02RH057","BEDARD (RIVIERE)","QC","02","48.52861","-71.69306","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"02RH059","AULNAIES (RIVIERE DES) EN AMONT DE LA RIVIERE LABONTE","QC","02","48.59222","-71.35556","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"02RH061","SABLES (RIVIERE AUX) EN AVAL DE PIBRAC","QC","02","48.37111","-71.28472","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Divers","JAN","DEC","Fermée"
"02RH062","PETITE-DECHARGE (LA) A LA SORTIE DU LAC JEAN","QC","02","48.56417","-71.75361","LA COMPAGNIE ALUMINIUM DU CANADA","Continu",,,"Fermée"
"02RH063","DECHARGE DU PETIT LAC MONCOUCHE","QC","02","48.29528","-71.20278","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02RH065","BELLE RIVIERE (RIVIERE) EN AMONT DU RUISSEAU DES AULNAIES","QC","02","48.41417","-71.70750","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02RH066","CYRIAC (RIVIERE) A 9KM EN AMONT DE SON EMBOUCHURE","QC","02","48.23528","-71.28972","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02RH067","PETIT SAGUENAY (RIVIERE) A 1 KM DU RUISSEAU DECHARGE DU LAC DAVID","QC","02","48.09306","-70.02917","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02RH068","MARS (RIVIERE A) EN AMONT DU BARRAGE ROMÉO-TREMBLAY","QC","02","48.32815","-70.90721","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02RH069","À MARS (RIVIÈRE) À LA FOSSE 80 DANS LA ZEC DE LA RIVIÈRE À MARS","QC","02","48.20500","-70.99790","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"02RH070","DU MOULIN (RIVIÈRE) EN AMONT DU SEUIL À L'ENTRÉ DU PARC DU MOULIN","QC","02","48.39440","-71.04240","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"02RH071","PIKAUBA (RIVIÈRE) À 3,6 KM DE L'EMBOUCHURE","QC","02","48.30590","-71.44060","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02RH072","SABLES (RIVIÈRE AUX) À SAGUENAY","QC","02","48.37190","-71.28440","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02RH073","SAINTE-MARGUERITE NORD-EST (RIVIÈRE) À 1,7 KM DE LA RIVIÈRE SAINTE-MARGUERITE","QC","02","48.26920","-69.90860","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02SB001","BETSIAMITES (RIVIERE) EN AVAL DE LA CENTRALE NO. 2-A","QC","02","49.18306","-69.20139","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Saisonnier",,,"Fermée"
"02SB002","BETSIAMITES (RIVIERE) AU RESERVOIR PIPMUACAN","QC","02","49.35417","-69.78750","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"02SB003","BETSIAMITES (RIVIERE) A LA CENTRALE NO. 1","QC","02","49.35417","-69.78750","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"02SB004","BETSIAMITES (RIVIERE) A LA CENTRALE NO.2","QC","02","49.17556","-69.22722","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"02SB005","BETSIAMITES (RIVIERE)","QC","02","49.18278","-69.24639","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"02SB006","BETSIAMITES (RIVIERE) EN AVAL DE LA CENTRALE NO. 2-B","QC","02","49.17556","-69.22722","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"02SC001","ESCOUMAINS (RIVIERE DES) A ESCOUMAINS","QC","02","48.33861","-69.43806","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02SC002","PORTNEUF (RIVIERE) EN AMONT DES CHUTES PHILIAS","QC","02","48.66167","-69.16694","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02SC003","CASSETTE (RIVIERE A) PRES DE LA RIVIERE DES ESCOUMINS","QC","02","48.40833","-69.52361","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02SC004","ESCOUMINS (RIVIERE DES) A ESCOUMINS","QC","02","48.34944","-69.45611","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02SC005","ESCOUMINS (RIVIERE DES) À 9,0 KM DE SON EMBOUCHURE","QC","02","48.37083","-69.47222","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02TB001","HART JAUNE (RIVIERE) AU RESERVOIR PETIT MANICOUAGAN","QC","02","51.83333","-67.80833","SOCIÉTÉ QUÉBEC CARTIER MINING COMPANY (QCMC)","Continu",,,"Fermée"
"02TC001","MANICOUAGAN (RIVIERE) A LA CENTRALE MCCORMICK","QC","02","49.20139","-68.33889","SOCIÉTÉ QUEBEC NORTH SHORE PAPER COMPANY","Continu",,,"Fermée"
"02TC002","TOULNUSTOUC (RIVIERE) AU RESERVOIR STE-ANNE","QC","02","50.12778","-67.93333","SOCIÉTÉ QUEBEC NORTH SHORE PAPER COMPANY","Continu",,,"Fermée"
"02TC003","MANICOUAGAN (RIVIERE) A LA CENTRALE NO.2","QC","02","49.33500","-68.34750","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"02TC004","MANICOUAGAN (RIVIERE) A LA CENTRALE NO. 5","QC","02","50.64444","-68.72500","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"02TE001","OUTARDES (RIVIERE AUX) A LA CENTRALE DE CHUTE-AUX-OUTARDES","QC","02","49.15500","-68.40444","SOCIÉTÉ QUEBEC NORTH SHORE PAPER COMPANY","Continu",,,"Fermée"
"02TE002","OUTARDES (RIVIERE AUX) A LA CENTRALE NO. 4","QC","02","49.70694","-68.90778","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"02TE003","OUTARDES (RIVIERE AUX) A LA CENTRALE NO. 3","QC","02","49.55833","-68.72083","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"02UA001","TRINITE (RIVIERE DE LA) PRES DE SON EMBOUCHURE","QC","02","49.41500","-67.37278","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"02UA003","GODBOUT (RIVIERE) À 1,6 KM EN AMONT DU PONT-ROUTE 138","QC","02","49.33056","-67.65583","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"02UA006","ANGLAIS (RIVIERE DES) EN AVAL DU PONT-ROUTE 138","QC","02","49.27222","-68.15694","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02UB001","RAPIDES (RIVIERE DES)","QC","02","50.28528","-66.45278","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02UB002","SAINTE-MARGUERITE (RIVIERE) A LA CENTRALE DE LA CIE GULF POWER","QC","02","50.21139","-66.66056","SOCIÉTÉ GULF POWER","Continu",,,"Fermée"
"02UC002","MOISIE (RIVIERE) À 5,1 KM EN AMONT DU PONT DU Q.N.S.L.R.","QC","02","50.35028","-66.19028","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"02UC003","PEKANS (RIVIERE AUX)","QC","02","52.18889","-66.89139","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02UC004","RATS MUSQUES (RIVIERE AUX) PRES DE LA RIVIERE MATAMEC-1","QC","02","50.29889","-66.02389","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02UC005","MATAMEC (RIVIERE)","QC","02","50.34167","-65.93861","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02UC006","MATAMEC (RIVIERE) EN AVAL DE LA RIVIERE AUX RATS MUSQUES","QC","02","50.29333","-65.96333","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02UC007","RATS MUSQUES (RIVIERE AUX) PRES DE LA RIVIERE MATAMEC-2","QC","02","50.29889","-66.02389","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02VA001","TONNERRE (RIVIERE AU)","QC","02","50.28250","-64.78278","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02VA002","TONNERRE (RIVIERE AU) PRES DE L'EMBOUCHURE","QC","02","50.27639","-64.78222","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"02VA003","TONNERRE (RIVIERE AU) EN AMONT DU PONT-ROUTE 138","QC","02","50.30806","-64.74722","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02VB001","MAGPIE (RIVIERE) PRES DE L'EMBOUCHURE","QC","02","50.32417","-64.45417","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02VB003","MAGPIE (RIVIERE)","QC","02","50.37750","-64.42583","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02VB004","MAGPIE (RIVIERE) A LA SORTIE DU LAC MAGPIE","QC","02","50.68583","-64.58083","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","En service"
"02VC001","ROMAINE (RIVIERE) AU PONT DE LA Q.I.T.","QC","02","50.30778","-63.62250","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02VC002","ROMAINE (RIVIERE) EN AVAL DE LA RIVIERE AUX SAUTERELLES","QC","02","51.76722","-63.71833","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02WA001","NABISIPI (RIVIERE) A 2.4 KM DE L'EMBOUCHURE","QC","02","50.25306","-62.21222","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"02WA002","AGUANUS (RIVIERE) EN AMONT DE LA RIVIERE DANY","QC","02","50.24750","-62.11750","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"02WA003","DANY (RIVIERE) PRES DE LA RIVIERE AGUANUS","QC","02","50.24417","-62.13750","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02WB001","NATASHQUAN (RIVIERE) PRES DE L'EMBOUCHURE","QC","02","50.19167","-61.59306","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02WB002","NATASHQUAN (RIVIERE) EN AVAL DE LA RIVIERE NATASHQUAN EST","QC","02","51.14167","-61.61111","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02WB003","NATASHQUAN (RIVIERE) À 0,6 KM EN AVAL DE LA DÉCHARGE DU LAC ALIESTE","QC","02","50.42722","-61.71361","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"02WC001","ETAMAMIOU (RIVIERE) PRES DE L'EMBOUCHURE","QC","02","50.38361","-59.99083","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02WC002","OLOMAN (RIVIERE) EN AVAL DE LA RIVIERE WABOUCHAGAMOU","QC","02","50.39667","-60.44694","COMMISSION HYDROÉLECTRIQUE DU QUÉBEC","Continu",,,"Fermée"
"02WD001","HUILE (RIVIERE A L') PRES DE L'EMBOUCHURE","QC","02","49.80139","-63.57306","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02WD002","VAUREAL (RIVIERE) PRES DE L'EMBOUCHURE","QC","02","49.55194","-62.69389","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Saisonnier",,,"Fermée"
"02WD003","JUPITER (RIVIERE) AU CAMP SPORTIF JUPITER 24","QC","02","49.61889","-63.44000","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu","JAN","DEC","Fermée"
"02XA006","PETIT MECATINA (RIVIERE DU)","QC","02","50.70194","-59.59917","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02XA007","PETIT MECATINA (RIVIERE DU) EN AVAL DU LAC BRETON","QC","02","51.84361","-60.12472","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02XA008","PETIT MECATINA (RIVIERE DU) À 1,0 KM EN AMONT DE LA NÉTAGAMIOU","QC","02","50.68056","-59.58889","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"02XB001","SAINT-AUGUSTIN (RIVIERE) EN AVAL DE LA RIVIERE A LAMOUCHE","QC","02","51.61250","-58.70250","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02XB002","COXIPI (RIVIERE) A LA SORTIE DU LAC COXIPI","QC","02","51.50222","-58.39611","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"02XC001","SAINT-PAUL (RIVIERE) À 0,5 KM DU RUISSEAU CHANION","QC","02","51.77250","-57.60000","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"02XD001","BRADOR (RIVIERE) PRES DE L'EMBOUCHURE","QC","02","51.50917","-57.25194","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03AA002","CHIBOUGAMAU (RIVIERE)","QC","03","49.75861","-74.42611","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03AA003","DORE (LAC) A L'ILE MERRILL-1","QC","03","49.85806","-74.35472","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03AA004","DORE (LAC) A L'ILE MERRILL","QC","03","49.85861","-74.35472","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03AA005","DORE (LAC) DANS LA BAIE BATEMAN","QC","03","49.90139","-74.24444","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03AA006","CHIBOUGAMAU (LAC) DANS LA BAIE DU COMMENCEMENT","QC","03","49.89944","-74.24278","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03AA007","CHIBOUGAMAU (LAC) DANS LA BAIE QUEYLUS","QC","03","49.74806","-74.39861","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03AA008","CHIBOUGAMAU (RIVIERE) AU LAC DAVID","QC","03","49.80194","-74.50833","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03AB001","WASWANIPI (RIVIERE) AU LAC WASWANIPI","QC","03","49.65139","-76.49444","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
"03AB002","WASWANIPI (RIVIERE) A LA CHUTE ROUGE","QC","03","49.85750","-77.18722","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"En service"
"03AB003","WASWANIPI (RIVIERE) EN AVAL DE LA RIVIERE OPAWICA","QC","03","49.69667","-75.98500","MINISTERE DE L'ENVIRONNEMENT DU QUEBEC","Continu",,,"Fermée"
